date	title	duration_ms	episode_url
2022-07-08	How Do I Trust Myself? (Coaching Session)	2425000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/47840dd0-c8b2-4d39-9f70-08295753f669/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=47840dd0-c8b2-4d39-9f70-08295753f669&feed=zksImfUP
2022-07-22	The Anatomy of Shame - Emotion Series #8	2587000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/2c1c56c7-abcc-4242-94d5-38b957cc8440/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=2c1c56c7-abcc-4242-94d5-38b957cc8440&feed=zksImfUP
2022-08-05	Aaron Taylor — Feel Your Way to Freedom: Growing Up Fatherless, Becoming a Father, and Winning a Super Bowl Along the Way	3060000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/44c600dc-01ee-420d-a0e9-f2f45f72d7ed/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=44c600dc-01ee-420d-a0e9-f2f45f72d7ed&feed=zksImfUP
2022-08-19	The Beauty of Grief — Emotion Series #9	2994000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/07d3a929-b148-45cf-84f0-70979ee814cc/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=07d3a929-b148-45cf-84f0-70979ee814cc&feed=zksImfUP
2022-09-02	How Relationships Reveal Us — Relationships Series #1	2769000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/1547d226-f027-4a4d-ba32-bf540cdf3351/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=1547d226-f027-4a4d-ba32-bf540cdf3351&feed=zksImfUP
2022-09-16	Seeing Identity for What It Is	2186000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/cccbe22d-227d-4d3c-b26b-12e596db41c8/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=cccbe22d-227d-4d3c-b26b-12e596db41c8&feed=zksImfUP
2022-09-30	Triggered! — Relationships Series #2	3303000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/7251fe57-7040-4e61-a77e-0327728d7fc1/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=7251fe57-7040-4e61-a77e-0327728d7fc1&feed=zksImfUP
2022-10-14	What Can I Do About Overwhelm? — Emotion Series #10	3037000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/69a86fec-c8f6-416b-908d-e57335b94864/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=69a86fec-c8f6-416b-908d-e57335b94864&feed=zksImfUP
2022-10-28	How to See Through Limiting Beliefs	3025000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/c664c441-5084-491c-9767-2ba6aa92dc7a/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=c664c441-5084-491c-9767-2ba6aa92dc7a&feed=zksImfUP
2022-11-11	What is Safety? Applying Lessons From Extreme Sports to Life and Business	1359000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/bfd69baa-b9d5-4711-be3d-bcfc17cf4568/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=bfd69baa-b9d5-4711-be3d-bcfc17cf4568&feed=zksImfUP
2022-11-25	How Can I Make Better Decisions? — Decisions Series #1	2602000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/1bdc89a6-5815-4709-87bf-fb6d18480d20/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=1bdc89a6-5815-4709-87bf-fb6d18480d20&feed=zksImfUP
2022-12-09	How Do I Stop Postponing My Enjoyment? (Coaching Session)	1885000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/4c1d1214-25d1-4e3a-86ce-f9b67bb94766/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=4c1d1214-25d1-4e3a-86ce-f9b67bb94766&feed=zksImfUP
2022-12-23	Joe and His Daughter Discuss Fatherhood	1366000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/ac6ac8d2-aafa-4768-802b-8b7a8aab65c4/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=ac6ac8d2-aafa-4768-802b-8b7a8aab65c4&feed=zksImfUP
2023-01-06	Q&A – Expressing 'Anger At', Playing with Depression, Alone But Not Lonely, Following Connection, Desire and Patience Through Deep Work	2424000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/efb48257-ae6c-4edd-8d7f-8d12aa01f3e7/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=efb48257-ae6c-4edd-8d7f-8d12aa01f3e7&feed=zksImfUP
2023-01-20	I Can't Hold It All Anymore (Coaching Session)	2722000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/f5974385-ae46-4f86-a29e-86e6b6c88eb8/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=f5974385-ae46-4f86-a29e-86e6b6c88eb8&feed=zksImfUP
2023-02-03	Making Great Emotional Decisions — Decisions Series #2	2734000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/62aae0f6-4c67-4aa6-bad8-f897107b4df1/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=62aae0f6-4c67-4aa6-bad8-f897107b4df1&feed=zksImfUP
2023-02-10	The Golden Algorithm — Decisions Series #3	2482000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/34f54a55-74c7-4144-8db4-d0c4d4271815/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=34f54a55-74c7-4144-8db4-d0c4d4271815&feed=zksImfUP
2023-02-17	Wrestle With Your Principles — Decisions Series #4	2712000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/13b90cfe-8fea-4869-9586-752261524a2f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=13b90cfe-8fea-4869-9586-752261524a2f&feed=zksImfUP
2023-03-03	Q&A #2 — Connecting with Difficult People, Calling Up Latent Emotions, Limitations of Joe and Brett's Perspective, Body Contraction and Eye Contact	2509000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/134b68c7-c9ce-482f-b14d-1121e8ca900f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=134b68c7-c9ce-482f-b14d-1121e8ca900f&feed=zksImfUP
2023-03-17	Privilege, Pain, and Projection — Joe Hudson’s Story (Part I)	2434000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/a9a720f3-89dd-46a9-b708-56a9bab13fe2/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=a9a720f3-89dd-46a9-b708-56a9bab13fe2&feed=zksImfUP
2023-03-31	8 Seconds of Oneness — Joe Hudson’s Story (Part II)	1680000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/26113c1e-f02b-4228-bae9-618936ff5cf4/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=26113c1e-f02b-4228-bae9-618936ff5cf4&feed=zksImfUP
2023-04-14	The Opposite of Trying	2097000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/931b57c7-ec6f-456e-8a26-09f60b52b409/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=931b57c7-ec6f-456e-8a26-09f60b52b409&feed=zksImfUP
2023-04-28	How Love Gets Confused	2060000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/fd1e0135-b161-41c4-9336-31f12ba69a62/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=fd1e0135-b161-41c4-9336-31f12ba69a62&feed=zksImfUP
2023-05-12	Who Owns Your Authority?	2855000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/52260416-755c-4aed-b494-61544ecfb846/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=52260416-755c-4aed-b494-61544ecfb846&feed=zksImfUP
2023-05-26	Tara Howley — From Insight to Wisdom	1909000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/ca694fac-8a52-4963-910c-96bd618c4be8/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=ca694fac-8a52-4963-910c-96bd618c4be8&feed=zksImfUP
2023-06-09	Marriage, Love, and Death	2811000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/d00d55dd-de77-4069-87c3-b30465535f03/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=d00d55dd-de77-4069-87c3-b30465535f03&feed=zksImfUP
2023-06-23	Exploring Depression in the Head, Heart, and Gut — Emotion Series #11	2320000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/ebff11b7-c6c9-467b-bbb3-88c226041a84/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=ebff11b7-c6c9-467b-bbb3-88c226041a84&feed=zksImfUP
2023-07-07	Much Ado About Money	2726000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/002a9610-b730-4bc7-8a6f-836b4dcd72f1/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=002a9610-b730-4bc7-8a6f-836b4dcd72f1&feed=zksImfUP
2023-07-21	Helplessness: The Cayenne Pepper of Fear — Emotion Series #12	2251000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/98176619-e4c9-493d-945d-69c04979e4e8/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=98176619-e4c9-493d-945d-69c04979e4e8&feed=zksImfUP
2023-08-04	Addressing Conflict Avoidance: Finding Connection in Disagreement	2186000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/2e8b59a3-447b-486c-854e-a6ff14932571/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=2e8b59a3-447b-486c-854e-a6ff14932571&feed=zksImfUP
2023-08-18	Business as a Spiritual Practice	2229000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/0ac67109-e5cc-479c-a9e5-ab0f5c2713ee/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=0ac67109-e5cc-479c-a9e5-ab0f5c2713ee&feed=zksImfUP
2023-09-01	The Burnout Cycle	1916000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/d8c6aa5e-ac6c-4ca5-bc72-9760451a339b/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=d8c6aa5e-ac6c-4ca5-bc72-9760451a339b&feed=zksImfUP
2023-09-15	Humility	2977000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/27e52e6d-ee16-4eb6-8c73-7e87f5ffbf28/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=27e52e6d-ee16-4eb6-8c73-7e87f5ffbf28&feed=zksImfUP
2023-09-29	Finding Community	2050000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/253d34dc-4ab2-4bc6-be1b-85845df3b2ec/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=253d34dc-4ab2-4bc6-be1b-85845df3b2ec&feed=zksImfUP
2023-10-13	Parenthood	3056000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/db41c31c-802b-4dcc-94b4-7ab7ba21632e/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=db41c31c-802b-4dcc-94b4-7ab7ba21632e&feed=zksImfUP
2023-10-27	Emotional Fluidity - Emotion Series #13	1804000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/cbc6a762-662f-49ec-a05b-9b0861fcc23d/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=cbc6a762-662f-49ec-a05b-9b0861fcc23d&feed=zksImfUP
2023-11-10	Finding a Romantic Partner — Relationships Series #3	2070000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/d4907c11-4e73-4325-95d0-1271136f55a3/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=d4907c11-4e73-4325-95d0-1271136f55a3&feed=zksImfUP
2023-11-24	What We're Afraid to Lose	2257000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/3bd3efc0-9a73-49b5-8216-1468975ef8b6/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=3bd3efc0-9a73-49b5-8216-1468975ef8b6&feed=zksImfUP
2023-12-08	What's Your Scorecard? (Coaching Session)	2382000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/e92730fd-5993-4125-83ac-01ef1a1a57bb/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=e92730fd-5993-4125-83ac-01ef1a1a57bb&feed=zksImfUP
2023-12-22	The Shame Hot Potato	1937000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/d3ee1f58-df14-4cdc-8f8a-32faa7b68a77/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=d3ee1f58-df14-4cdc-8f8a-32faa7b68a77&feed=zksImfUP
2024-01-05	Coaching as a Practice	2409000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/73c12bee-130e-426d-91e4-396985bc8af8/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=73c12bee-130e-426d-91e4-396985bc8af8&feed=zksImfUP
2024-01-19	Emotional Inquiry - Emotion Series #14	1593000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/1dc0aa86-1bb8-4f7d-8191-62341789c356/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=1dc0aa86-1bb8-4f7d-8191-62341789c356&feed=zksImfUP
2024-02-02	A Workshop for Welcoming Fear	2434000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/23673819-4f77-40c0-b4aa-9ae56dbbc596/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=23673819-4f77-40c0-b4aa-9ae56dbbc596&feed=zksImfUP
2024-02-16	‘WTF is a Nervous System?’ with Jonny Miller	3252000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/9fc5e3c3-dd48-48e9-b783-fdfb490409c8/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=9fc5e3c3-dd48-48e9-b783-fdfb490409c8&feed=zksImfUP
2024-03-01	Love and Obligation	2322000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/e892e71a-9c7d-491d-bc91-32d8e18daeae/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=e892e71a-9c7d-491d-bc91-32d8e18daeae&feed=zksImfUP
2024-03-07	Ali Abdaal - How Connection Can Change Your Life (Coaching Session)	3226000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/8a376c9a-2d95-4c47-825a-6ce47e8d84cf/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=8a376c9a-2d95-4c47-825a-6ce47e8d84cf&feed=zksImfUP
2024-03-15	Joy - Emotion Series #15	2232000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/5da69e8f-f174-4134-b22a-e5aa29ba5435/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=5da69e8f-f174-4134-b22a-e5aa29ba5435&feed=zksImfUP
2024-03-29	Listening	2085000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/5cf327c9-126b-4a61-b3f9-b961b401fe2b/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=5cf327c9-126b-4a61-b3f9-b961b401fe2b&feed=zksImfUP
2024-04-06	Speaking Authentically with Tristan de Montebello	2642000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/06e5f033-5024-45f5-885c-2b5687aeef4a/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=06e5f033-5024-45f5-885c-2b5687aeef4a&feed=zksImfUP
2024-04-12	How Do I Stop Being Misunderstood? (Coaching Session)	2470000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/721bbbba-009a-4d21-909b-98d18bb3808f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=721bbbba-009a-4d21-909b-98d18bb3808f&feed=zksImfUP
2024-04-26	Question the Assumption	2219000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/70c07fe6-7b0d-4d9e-8856-9953e00a925a/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=70c07fe6-7b0d-4d9e-8856-9953e00a925a&feed=zksImfUP
2024-05-03	What Changed After Master Class?	3343000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/8e17f35c-7140-4c46-aa1a-da3383bcfa9a/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=8e17f35c-7140-4c46-aa1a-da3383bcfa9a&feed=zksImfUP
2024-05-10	Gratitude	3186000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/4655cb5e-ee82-4aa8-bb01-9ed7eef29238/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=4655cb5e-ee82-4aa8-bb01-9ed7eef29238&feed=zksImfUP
2024-05-17	Happiness, the New Way – Joe Hudson with Stephanie Harrison	2993000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/988caabd-81b4-48d8-9adf-65482197ad11/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=988caabd-81b4-48d8-9adf-65482197ad11&feed=zksImfUP
2024-05-24	Q&A #3—Ambition, Narcissistic Parents, Addiction to Stress, Parenting Emotional Experiences, Emotional Fluidity	2886000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/65dcfe7f-41c1-4543-a2bc-2369540a75ba/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=65dcfe7f-41c1-4543-a2bc-2369540a75ba&feed=zksImfUP
2024-06-07	Joe and Esme — The Teenage Years	2461000	https://afp-933324-injected.calisto.simplecastaudio.com/e83bf197-ae48-4679-bb45-5aa4369b6e74/episodes/93dcf5e6-cb32-438b-91ba-87f6c8b1b279/audio/128/default.mp3?aid=rss_feed&awCollectionId=e83bf197-ae48-4679-bb45-5aa4369b6e74&awEpisodeId=93dcf5e6-cb32-438b-91ba-87f6c8b1b279&feed=zksImfUP
